age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,Month,Day,Year
51,1,1.0,88,39330,1,1,0,50057,5,1,0,0.0,96,0,1,4794.221406000001,5.0,0,21573.23569,1,29263.199,0,12,12,2015
43,0,1.0,48,37625,1,0,1,20159,2,1,0,0.0,19,0,1,964.9033686,5.0,0,16145.7469,4,11758.64225,0,8,10,2016
50,0,1.0,65,39116,1,1,0,85037,4,2,0,0.0,0,0,1,1987.034436,4.0,1,32634.12635,6,8345.703642,0,9,4,2015
30,0,1.0,94,33997,1,1,1,80024,2,2,0,1.0,48,0,0,4390.096587,4.0,1,24749.57978,0,16277.93485,0,6,10,2015
41,0,0.0,84,37135,0,0,1,15021,6,1,0,0.0,31,2,1,3210.055763,5.0,0,17743.08249,6,16280.00189,0,1,25,2015
69,1,1.0,81,42349,1,0,0,15022,0,2,0,0.0,9,2,1,9434.743995,5.0,2,8050.378903,6,5826.369787,0,10,17,2016
27,0,1.0,94,32963,1,0,0,50040,2,2,0,0.0,27,1,0,5379.459958,4.0,0,20704.6084,3,5638.093033,0,9,28,2016
42,1,0.0,78,37377,1,1,0,20110,0,1,0,0.0,99,2,1,1248.664481,8.0,1,9329.405005,2,13226.20542,0,4,20,2015
42,0,1.0,84,37352,0,0,1,20151,6,1,0,0.0,71,0,0,3676.659641,3.0,2,17602.91143,6,8134.835368999999,0,7,12,2015
57,1,0.0,77,40430,0,1,0,15001,4,0,0,1.0,30,0,0,11025.20575,5.0,1,32689.1935,4,26109.079230000003,0,1,29,2016
30,0,1.0,76,34004,0,0,0,85017,3,1,0,1.0,12,0,0,3497.830515,4.0,2,21106.16825,0,16597.1447,0,7,30,2015
57,0,1.0,71,40431,1,1,0,80023,1,1,1,1.0,78,2,0,8721.577663,4.0,2,52863.56728,6,21742.27118,0,12,6,2016
42,1,0.0,75,37377,1,0,0,50012,6,1,0,0.0,6,0,0,3509.122508,3.0,0,18240.07757,5,25998.156430000003,0,5,24,2015
72,0,1.0,69,42766,0,0,1,50026,6,1,0,0.0,96,0,0,4955.775043,7.0,0,7182.227290000001,5,27729.94059,0,7,26,2015
64,0,1.0,75,41583,0,0,0,15047,3,2,4,1.0,0,2,1,5900.696464,5.0,0,9396.553122,6,12876.7199,0,10,27,2016
48,1,1.0,77,38709,0,1,0,50034,2,0,0,0.0,80,0,1,2562.827898,3.0,0,11483.76474,3,16754.361419999997,1,1,21,2015
56,0,1.0,73,40256,1,0,1,20110,3,1,0,1.0,55,2,1,5407.642006,7.0,1,18269.16705,1,23122.30164,0,7,7,2016
51,0,0.0,62,39311,1,1,0,50055,3,1,1,0.0,67,0,0,3306.714301,9.0,2,36221.14933,4,39695.99615,0,4,7,2016
47,0,1.0,84,38490,0,0,1,80022,6,0,1,1.0,18,0,1,7005.750873000001,4.0,2,10705.78403,0,6028.596458,0,11,6,2016
42,0,1.0,49,37382,1,0,0,85018,4,1,0,0.0,35,2,1,9696.805247,3.0,2,20589.48736,0,23509.60169,0,6,12,2015
49,0,1.0,38,38923,1,0,0,20122,6,2,0,0.0,3,0,0,7875.999384999999,6.0,0,11526.91478,2,21861.25142,1,1,17,2016
43,1,1.0,72,37603,1,0,0,80001,1,1,0,0.0,62,2,0,4012.37591,4.0,2,18244.35133,0,5557.327757999999,0,6,23,2015
66,1,1.0,79,41910,0,0,0,85034,3,2,0,0.0,50,0,0,5029.957476,5.0,1,34624.62538,3,46885.48377,0,2,12,2015
45,1,1.0,79,38063,0,0,1,20144,5,1,1,1.0,36,1,1,7378.172275,4.0,2,10668.51696,5,22439.79952,0,4,2,2016
55,1,1.0,76,40070,0,0,1,15059,0,1,0,0.0,5,2,0,8969.568640000001,1.0,2,20701.4928,0,27257.70814,0,11,2,2015
57,0,1.0,60,40431,1,1,1,85077,4,0,0,0.0,8,0,0,7645.738528,10.0,0,10419.86053,1,37870.78385,0,5,13,2016
30,1,1.0,84,34020,1,0,0,15010,5,2,1,0.0,5,0,1,4136.956669,4.0,2,30043.97976,2,7651.414355,0,2,27,2016
36,0,0.0,81,35842,0,1,1,50003,0,1,0,0.0,31,0,0,3558.589069,6.0,1,24780.25085,0,29401.47627,1,9,21,2015
35,1,0.0,67,35557,1,1,0,50054,6,1,0,1.0,53,0,0,9832.967948,5.0,1,44154.87616,0,17557.72576,0,8,2,2015
31,1,1.0,74,34348,0,0,1,85055,3,1,0,0.0,17,0,1,4716.041824,7.0,1,16524.53937,4,13746.38578,0,2,11,2016
45,1,1.0,65,38081,1,1,0,85079,0,1,0,1.0,66,0,1,3026.115733,2.0,0,10865.54631,6,17279.04464,0,4,20,2015
43,1,0.0,88,37604,1,0,1,15019,0,1,3,0.0,4,0,1,7139.768443000001,9.0,2,17844.8781,0,24434.92747,0,3,2,2015
50,1,0.0,55,39116,1,0,0,15057,3,1,0,0.0,59,2,1,4382.940372,5.0,1,28432.10911,5,24231.81512,0,7,7,2016
42,0,0.0,60,37381,0,1,1,50048,2,1,0,0.0,96,0,1,3065.086659,4.0,0,41710.50346,6,8326.319087,1,7,20,2016
38,1,1.0,22,36366,0,1,0,85035,2,2,0,0.0,14,0,1,6981.06937,5.0,2,9944.20711,1,13794.70897,0,4,20,2016
53,1,1.0,91,39699,1,0,1,15017,6,2,1,1.0,50,0,1,4508.355768,8.0,1,13697.56059,4,17797.95051,0,9,25,2016
37,0,1.0,72,36105,1,1,0,80025,2,1,1,0.0,49,0,1,7437.432009,7.0,0,11187.69348,1,17828.39789,0,5,11,2016
35,1,1.0,55,35566,1,0,1,15033,6,1,2,0.0,20,2,1,4788.290333,4.0,1,10931.662,4,57994.34189,0,12,20,2015
36,0,1.0,74,35850,1,1,0,20144,4,1,0,0.0,56,0,0,3719.352532,3.0,0,17486.75432,1,6859.166945999999,1,12,16,2016
33,0,0.0,80,34973,1,1,0,50012,5,1,0,1.0,79,0,0,5718.153146,4.0,2,28304.891880000003,6,22178.33098,0,8,29,2015
73,0,1.0,79,42901,1,1,1,80034,6,0,0,0.0,2,2,0,3018.49475,9.0,0,34853.62469,4,34927.908110000004,1,5,8,2016
36,0,1.0,76,35826,0,0,1,20131,6,2,0,0.0,96,2,1,2790.8481030000003,5.0,2,38159.21037,6,46908.27067,0,3,20,2016
50,0,1.0,53,39112,0,0,0,15017,2,0,1,0.0,37,0,1,6008.796751,3.0,2,10342.70639,5,38739.45902,0,1,14,2015
43,0,1.0,75,37615,1,1,0,20111,0,1,1,0.0,24,0,0,4200.31191,6.0,0,27838.3738,2,13354.59168,0,12,14,2015
42,1,1.0,93,37370,0,0,0,80110,3,1,0,0.0,3,0,0,3571.9929850000003,3.0,2,15896.12436,3,9071.544715,0,11,17,2016
45,1,1.0,79,38065,1,1,1,20134,6,1,0,0.0,47,0,0,9986.270134,7.0,0,39216.70879,1,14945.96574,0,1,11,2015
50,1,1.0,86,39133,0,1,0,20124,5,2,0,0.0,96,2,1,2778.826187,8.0,1,21775.79865,4,42135.05526,0,1,17,2015
40,0,1.0,88,36880,1,1,0,20103,1,1,1,0.0,4,2,1,6183.390192,5.0,1,36240.56168,3,13578.24694,1,7,12,2016
50,1,1.0,48,39126,1,1,1,50050,3,2,1,0.0,53,0,0,3937.002101,5.0,2,14435.45812,1,27835.56467,0,7,21,2016
45,0,0.0,92,38052,1,1,1,20144,0,1,0,1.0,50,0,1,2073.758343,3.0,2,18825.46264,0,17741.68044,0,5,16,2016
26,0,1.0,48,32578,1,0,1,50008,4,1,2,0.0,49,1,0,5197.977261999999,5.0,2,35433.71606,1,22368.53875,0,9,30,2016
34,0,1.0,77,35262,1,0,0,15049,1,1,0,1.0,14,0,0,10027.35761,4.0,0,19635.42315,3,20929.14261,0,9,13,2016
50,0,1.0,79,39131,0,1,0,50006,3,1,0,0.0,60,2,0,2565.97796,6.0,1,16847.9394,5,42135.50833,0,6,30,2016
43,1,0.0,88,37615,1,0,0,80025,1,1,0,0.0,2,2,0,3428.449607,3.0,0,33122.46262,6,18989.02456,0,6,21,2016
50,0,1.0,82,39099,1,1,0,50047,5,1,2,0.0,91,0,1,10811.12031,6.0,2,10225.85312,4,44490.02767,0,1,24,2015
35,1,0.0,56,35562,1,1,1,20132,6,1,0,1.0,98,0,1,2784.2912690000003,7.0,1,12722.99814,1,20462.83962,0,3,22,2015
36,1,0.0,73,35824,1,0,0,80041,6,1,0,1.0,92,1,1,7259.4468,6.0,1,35403.00145,0,13857.760380000002,0,8,23,2015
23,1,0.0,57,31350,1,1,1,85070,2,1,0,1.0,36,1,1,12659.45705,4.0,0,15353.31776,5,26573.07082,0,11,4,2015
45,1,1.0,70,38066,0,1,0,15032,2,1,2,0.0,22,0,0,4666.319078,10.0,0,10630.36912,5,7601.571293000001,0,8,26,2015
55,0,1.0,68,40079,1,0,0,50048,2,1,2,0.0,97,0,0,4758.164734,2.0,2,16892.989709999998,6,11721.18457,0,3,25,2015
30,0,0.0,57,34011,1,0,0,15054,0,1,0,1.0,58,0,1,4617.709684,2.0,2,42325.58324,0,25912.738380000003,0,1,19,2015
39,0,0.0,76,36634,1,0,1,50054,6,0,1,0.0,6,0,1,4461.465590999999,7.0,1,16398.55436,1,20468.09149,0,10,2,2016
30,1,1.0,84,34028,1,0,1,20149,4,0,0,0.0,48,0,0,3277.045985,4.0,1,22807.95311,0,25731.00091,0,6,17,2016
35,1,1.0,55,35540,1,0,0,80031,3,1,0,1.0,75,0,1,1694.345124,3.0,2,26348.45264,3,13747.76136,0,1,28,2016
45,0,1.0,66,38062,1,0,0,80002,3,1,3,0.0,95,0,1,6322.398663,9.0,2,7987.40764,4,11590.43599,1,2,11,2016
43,0,0.0,42,37612,0,0,0,80028,3,2,1,0.0,4,0,0,2158.69817,4.0,2,33436.22249,4,23188.87894,0,5,19,2016
69,1,0.0,75,42334,0,1,0,20115,3,1,0,1.0,33,0,1,2907.043739,3.0,2,19768.31477,4,34290.30469,0,7,7,2016
48,0,0.0,58,38711,1,0,1,80015,0,2,0,0.0,95,0,0,5008.247099,4.0,1,18330.23895,4,22101.22755,0,12,5,2016
42,0,1.0,71,37387,1,1,0,80018,2,1,0,0.0,77,0,0,8155.591095000001,6.0,1,13899.9635,5,9993.065325,0,9,2,2015
56,1,0.0,35,40239,1,0,1,20148,5,0,0,0.0,0,2,1,6410.47086,2.0,1,15576.41542,0,20482.63522,0,9,5,2015
54,0,1.0,93,39877,1,1,1,80034,5,1,0,0.0,37,0,1,4474.688819,7.0,1,2800.888053,4,17341.17875,0,11,5,2016
41,1,1.0,92,37143,1,1,0,85076,6,2,0,1.0,17,2,1,6456.481802,5.0,2,20139.94875,6,9896.641831,0,2,21,2016
34,0,0.0,56,35253,1,0,0,85038,1,1,0,0.0,40,0,1,5419.448615,3.0,1,21020.39179,1,30973.81157,0,5,10,2016
55,1,1.0,83,40079,1,0,0,80109,3,2,2,0.0,99,2,1,3930.065415,3.0,2,38993.82391,3,22373.00224,0,5,5,2016
36,0,0.0,86,35825,1,0,0,80037,5,1,0,0.0,88,0,1,3662.666188,8.0,1,8937.953878,3,16923.901,0,11,28,2015
44,0,1.0,62,37828,1,0,0,20158,3,0,0,1.0,0,2,0,3601.277975,2.0,0,10918.47949,3,19152.1407,0,10,13,2016
21,1,1.0,90,30432,1,1,1,50046,4,2,0,1.0,6,1,0,4812.268909,6.0,2,27941.79814,6,27285.89413,0,6,17,2016
42,0,0.0,82,37356,0,0,1,20152,6,0,0,1.0,20,1,1,2851.995093,7.0,0,21009.48812,3,48545.65849,0,5,10,2015
38,0,1.0,76,36373,1,0,0,15025,1,2,0,0.0,35,2,0,2455.22638,6.0,2,49192.14291,1,8824.470817,0,4,21,2015
40,1,1.0,80,36874,1,0,1,20149,5,2,2,0.0,30,2,0,1536.828292,7.0,0,21440.32842,3,17646.96002,0,6,13,2015
47,0,0.0,65,38497,1,0,1,80109,0,2,0,0.0,64,0,0,7109.158092000001,4.0,2,7694.841874,0,11323.47546,0,2,9,2015
56,1,1.0,90,40254,0,1,0,85063,4,2,0,0.0,7,0,0,5674.4166,7.0,1,18364.63763,3,34513.85404,0,9,4,2015
59,0,0.0,84,40762,1,1,1,80021,3,1,0,0.0,99,0,0,7944.744490999999,3.0,2,14295.51581,1,11468.57744,0,10,27,2016
67,0,0.0,87,42048,1,0,1,85072,2,1,0,0.0,2,2,1,3625.688395,5.0,0,8774.471551999999,1,12311.8053,0,12,7,2016
44,1,1.0,53,37862,1,1,0,15005,4,2,5,0.0,99,0,1,7546.212384,3.0,2,11008.64239,5,10774.61005,0,11,4,2016
34,1,0.0,76,35267,1,1,1,85011,1,2,0,0.0,95,0,1,4815.921156,5.0,2,12403.35285,5,16839.959,0,6,21,2016
35,0,1.0,69,35554,0,1,0,50022,2,2,0,0.0,79,0,0,4662.168499,4.0,2,16894.7987,2,7150.541628,0,11,4,2015
35,0,1.0,64,35561,1,1,1,50057,0,2,0,0.0,1,0,0,6530.496279999999,2.0,1,14502.361680000002,3,9151.221879,0,3,7,2016
36,0,1.0,64,35830,1,0,1,50054,5,1,0,0.0,85,2,1,3779.891616,3.0,0,23913.008380000003,2,15469.353,0,3,19,2016
36,1,1.0,50,35823,1,1,0,50049,4,1,0,1.0,65,2,1,4800.195471,10.0,0,12610.18631,0,9465.757036,0,12,30,2016
48,1,1.0,56,38709,1,1,0,15010,5,0,0,0.0,30,0,1,4933.464374,7.0,2,10718.47123,5,17290.5048,1,8,6,2016
39,0,1.0,92,36618,1,1,1,20101,3,1,2,1.0,91,0,1,4482.069608,7.0,2,24872.04694,5,31875.6459,0,6,23,2016
65,0,0.0,63,41730,1,1,1,20132,6,2,0,0.0,0,2,1,1617.196903,3.0,2,17237.12199,3,23812.63758,0,5,17,2015
57,1,1.0,72,40429,0,0,1,80002,3,1,0,0.0,49,2,1,10655.37274,4.0,0,43683.8507,6,19948.34779,0,11,12,2015
47,1,1.0,78,38497,1,0,1,20118,1,2,0,1.0,72,1,0,6211.340333,5.0,2,30966.802000000003,4,12731.23492,0,2,10,2015
48,0,1.0,18,38717,1,1,0,15043,0,1,2,0.0,39,0,1,4612.517584,4.0,2,23200.65967,6,19156.62362,0,8,24,2015
22,0,1.0,92,30913,1,1,1,50008,2,0,0,1.0,53,1,1,2098.546013,7.0,1,17957.644640000002,1,19550.39645,0,5,13,2015
40,0,1.0,68,36883,1,1,0,85034,3,2,0,0.0,6,0,0,2879.171026,9.0,0,29206.592160000004,4,22125.01284,1,1,14,2016
44,0,1.0,54,37856,1,1,1,50009,6,2,1,0.0,100,0,1,11427.10398,7.0,0,15754.62825,5,15203.22297,0,10,18,2015
54,1,1.0,84,39865,1,1,0,15003,0,1,0,0.0,92,2,1,7887.074308,4.0,2,31230.61165,3,23421.85498,0,10,3,2016
41,0,0.0,92,37119,1,0,1,80022,6,1,0,0.0,89,0,1,5501.050029999999,3.0,2,9877.74776,3,31577.81308,0,3,20,2016
36,0,0.0,78,35819,1,1,1,85046,2,1,0,0.0,98,0,1,4489.694906000001,6.0,2,16973.381869999997,3,18620.09961,1,11,4,2015
59,1,1.0,76,40764,0,1,1,50025,4,0,0,0.0,0,0,1,5776.660971,7.0,2,11286.78265,6,7039.654764,1,1,1,2016
43,0,1.0,85,37613,1,1,1,50011,5,0,0,0.0,61,0,1,2045.705096,2.0,1,9532.989625,4,29891.28006,1,10,31,2015
32,1,1.0,40,34659,1,0,0,80023,2,1,0,0.0,61,1,1,4777.316471,5.0,2,41295.41063,5,50775.2479,0,10,21,2015
31,0,1.0,85,34347,1,0,1,50002,2,1,0,0.0,22,2,1,5522.412018999999,5.0,0,49878.45054,1,16332.54004,0,9,7,2016
47,1,1.0,77,38501,1,0,0,50049,5,2,0,0.0,50,2,0,6060.66763,7.0,2,22388.74523,6,17043.64078,0,3,19,2016
51,0,0.0,85,39335,1,1,0,80038,1,0,0,0.0,96,2,0,5039.635857,6.0,0,18097.09124,5,17836.26275,1,3,22,2016
46,0,0.0,55,38286,1,1,1,20129,1,0,0,0.0,50,2,1,2452.6158800000003,3.0,0,5062.516461,3,59588.55493,1,5,24,2016
48,0,1.0,83,38728,1,1,1,80005,0,1,0,0.0,5,2,1,2936.692698,7.0,2,33012.767210000005,1,21718.66556,1,6,27,2016
28,0,1.0,82,33322,1,0,1,15021,0,0,0,0.0,56,1,1,1554.05728,5.0,0,12432.15856,0,24195.71774,0,4,13,2015
52,0,0.0,74,39504,1,1,0,80030,5,2,0,0.0,3,0,1,1533.573465,8.0,2,26454.60037,4,13686.80957,0,10,29,2016
47,1,1.0,87,38508,0,0,0,20110,0,2,2,0.0,7,2,1,2219.903706,7.0,0,27109.78466,6,24932.01761,1,12,14,2015
68,0,1.0,86,42196,1,1,1,80105,5,1,0,0.0,4,0,1,5942.018201,2.0,2,15453.53974,1,18214.64245,0,9,10,2016
36,0,1.0,50,35852,1,0,1,50037,6,0,0,0.0,61,2,0,3827.799089,6.0,2,15657.66874,6,29875.30672,0,7,24,2016
70,0,1.0,64,42499,1,0,0,20149,5,0,0,1.0,50,0,0,8446.026304,8.0,1,15520.35147,1,8939.559523,0,4,4,2015
52,1,0.0,75,39515,1,0,1,15035,5,1,2,0.0,18,0,1,2692.6045510000004,9.0,1,52591.23789,1,21565.49485,0,11,12,2016
34,1,1.0,68,35256,1,0,0,50059,5,1,0,0.0,92,0,1,6368.317208,8.0,0,47439.82018,5,20376.015880000003,0,11,21,2015
34,1,1.0,90,35262,1,0,0,15015,4,1,0,0.0,100,0,0,5944.245499000001,7.0,2,12018.08985,2,15861.44537,0,2,6,2015
55,0,0.0,71,40086,0,1,0,85066,2,2,1,0.0,31,0,1,5976.066248,3.0,2,13256.03483,0,11513.00695,0,6,10,2015
33,0,1.0,74,34962,1,0,0,85014,4,1,1,1.0,64,0,1,2510.1286170000003,1.0,1,37801.26043,5,25493.08625,0,7,17,2015
23,0,1.0,83,31370,1,1,1,85045,1,0,0,0.0,9,1,1,6015.565867,3.0,2,21753.02034,2,9372.338216,0,7,26,2016
53,1,1.0,80,39688,0,0,1,20153,6,2,0,0.0,76,0,0,5079.380093,6.0,0,16530.0515,2,43023.88549,0,8,9,2015
42,0,1.0,75,37389,1,0,0,15034,5,1,0,0.0,100,0,0,2717.011373,10.0,1,9429.492568,3,19178.20868,0,10,15,2016
69,1,0.0,77,42341,1,0,1,15009,6,1,0,0.0,79,2,1,7157.833859,6.0,2,21632.35193,4,8413.01369,0,5,24,2015
38,1,1.0,66,36377,1,0,1,80038,3,2,0,0.0,97,2,0,6460.763236,1.0,1,20832.09202,3,18838.20657,0,1,1,2015
47,0,1.0,83,38499,1,0,1,20159,2,1,0,0.0,30,0,0,2174.378599,8.0,0,20312.41084,0,13304.11001,0,12,14,2016
48,1,1.0,88,38705,0,0,1,80022,0,1,0,1.0,77,2,1,2985.325631,2.0,1,16547.99529,2,24371.94052,0,12,5,2016
48,1,0.0,30,38713,0,0,0,80016,3,1,3,1.0,95,1,1,3954.301006,4.0,0,11365.77605,6,18628.50865,0,10,27,2016
29,1,1.0,85,33680,1,1,1,80028,3,1,0,0.0,91,1,1,2274.306476,3.0,2,40084.36359,3,23513.49284,0,5,19,2016
23,1,1.0,84,31345,1,1,1,50022,6,1,3,0.0,5,2,1,7813.696681,6.0,0,28621.58003,4,17713.34763,0,11,22,2015
51,0,1.0,73,39300,0,0,0,80033,2,0,1,1.0,26,0,0,5817.653742,4.0,0,32798.71197,4,33035.17521,0,12,14,2016
66,1,1.0,64,41908,1,0,0,20109,5,1,0,0.0,0,0,1,6766.174579,6.0,1,19022.71482,0,23426.27054,0,8,29,2015
52,0,1.0,64,39512,1,1,1,50029,1,1,0,1.0,58,0,1,6299.481939,6.0,1,24349.97807,0,29437.82828,0,3,10,2015
28,1,1.0,86,33325,1,0,1,50012,4,1,0,1.0,100,1,0,2557.448961,4.0,0,26414.03569,0,47477.81913,0,5,27,2016
34,0,1.0,70,35249,1,0,0,50041,5,1,0,0.0,100,2,1,5343.412613,4.0,1,8411.026166,1,35635.01077,0,9,5,2015
40,1,1.0,67,36882,0,1,0,80022,6,0,1,0.0,16,0,0,5542.428755,8.0,2,5728.31073,6,12281.81516,0,6,14,2015
27,1,1.0,70,32967,1,1,0,20164,5,1,0,1.0,98,1,0,2500.593003,7.0,1,17193.061859999998,4,15239.85499,0,7,25,2015
46,0,1.0,80,38294,0,1,1,50032,1,1,0,1.0,62,0,0,6481.09215,3.0,2,31535.50665,2,3386.508538,0,2,9,2016
57,1,1.0,72,40414,1,1,1,85055,3,0,1,0.0,1,2,0,7291.401931,6.0,0,21258.72121,1,28836.52895,0,1,28,2016
37,0,0.0,91,36114,0,1,0,15012,6,2,0,0.0,0,0,1,5150.463601,9.0,0,14412.02436,2,37872.22759,0,4,5,2015
47,0,1.0,85,38524,1,1,0,15025,6,1,2,0.0,89,0,0,4879.799894,8.0,2,13441.75243,0,35805.5636,1,12,6,2015
41,0,0.0,79,37136,1,0,0,85075,1,2,0,0.0,68,0,1,3812.72526,8.0,1,18869.46524,4,46373.77207,1,3,8,2016
24,0,1.0,82,31781,0,1,1,20101,0,1,1,0.0,100,1,1,4439.166779,6.0,2,21830.73609,6,19858.0069,0,8,22,2016
35,1,0.0,70,35545,1,1,0,50058,1,1,0,0.0,50,2,1,4478.443203,5.0,2,35085.19292,4,20180.04351,0,9,8,2015
50,0,1.0,78,39107,1,1,1,15049,6,0,3,1.0,40,2,1,3055.280994,0.0,0,33856.83578,3,24063.0116,1,9,11,2016
37,0,1.0,92,36117,1,1,0,80022,6,1,1,0.0,89,0,1,1734.559347,6.0,1,7790.624017,1,16509.55914,0,2,21,2016
53,1,0.0,76,39681,1,1,1,85019,1,1,0,0.0,34,0,0,3520.834822,4.0,0,37238.93179,6,17329.84467,0,12,8,2015
31,1,1.0,52,34342,1,1,1,20160,4,0,0,0.0,20,0,0,5582.355349,6.0,0,6041.835938,4,37189.91368,0,11,11,2016
44,1,1.0,92,37845,0,1,0,15017,3,0,0,0.0,78,0,0,14014.79405,6.0,0,35616.41332,1,19480.39647,1,8,6,2015
45,1,1.0,64,38074,1,0,0,50054,2,1,2,0.0,75,0,0,5851.05983,7.0,0,38232.20279,0,13235.37737,0,10,14,2015
44,1,1.0,69,37852,1,0,0,85054,5,0,0,0.0,56,2,1,2548.834744,3.0,2,11460.35365,2,27534.04745,0,3,5,2016
29,0,1.0,51,33679,0,1,1,50047,6,0,0,0.0,2,1,0,3335.321868,5.0,1,14070.033619999998,2,20025.24952,0,5,15,2016
21,0,1.0,83,30451,1,1,1,15025,4,1,0,0.0,100,1,1,4681.555032,5.0,1,33636.293410000006,2,18616.62003,0,2,13,2015
32,1,1.0,77,34653,1,1,1,15054,6,1,0,0.0,77,2,0,5017.531465,3.0,1,50358.86759,0,12600.76119,0,7,17,2016
55,0,1.0,88,40078,1,0,0,85027,2,1,0,1.0,1,0,0,3805.221602000001,6.0,2,15393.8826,1,23081.03877,0,4,27,2016
30,0,1.0,90,34011,0,0,1,15014,2,0,0,0.0,12,0,0,3884.904294,10.0,1,17669.1467,4,24132.403830000003,0,12,21,2016
35,1,1.0,78,35559,1,1,1,50041,3,0,0,0.0,3,0,0,6061.801069,4.0,0,17724.88568,5,20348.48966,0,12,8,2016
40,0,1.0,89,36885,1,1,0,85029,4,1,0,0.0,38,0,1,3921.655222,4.0,2,22732.72177,6,34944.79202,0,1,22,2016
38,1,0.0,80,36381,1,1,0,85001,4,1,0,1.0,90,0,0,3108.381687,9.0,2,14094.28217,5,9615.989534,0,5,8,2015
61,1,1.0,79,41112,0,0,1,85060,2,0,0,0.0,14,0,1,2591.395666,6.0,0,8027.529015000001,4,10635.10807,0,5,20,2015
51,1,0.0,96,39316,1,0,0,50028,5,1,2,0.0,50,0,1,3622.500187,4.0,2,31907.00529,2,35011.890080000005,0,4,2,2016
25,0,1.0,68,32194,0,0,0,20106,2,1,0,0.0,45,2,0,3448.7696909999995,4.0,0,10500.48528,2,33695.02137,0,6,15,2016
41,1,1.0,72,37143,1,0,1,15056,3,0,0,0.0,11,2,1,4046.028371,6.0,1,18740.00965,2,9447.004735,0,7,21,2016
21,1,1.0,13,30431,1,0,0,20156,3,2,1,1.0,81,1,0,2864.809882,3.0,0,27244.99493,5,14341.60346,0,4,28,2016
41,0,0.0,74,37137,1,0,1,15049,1,0,0,0.0,90,2,1,7098.05849,2.0,2,42648.58196,1,16119.618869999998,0,12,15,2015
59,1,1.0,85,40783,1,0,0,50049,1,0,5,0.0,74,2,1,6388.309102,2.0,2,5985.423877,5,38029.40903,0,4,14,2015
30,1,0.0,82,34008,1,1,1,50052,0,0,0,0.0,3,2,1,3459.212953,3.0,0,26210.10832,6,13033.81271,1,11,7,2016
33,0,1.0,72,34961,0,1,0,80046,2,1,2,0.0,63,0,0,6997.862604000001,2.0,1,36968.72098,1,47047.99544,0,1,27,2016
35,1,0.0,91,35549,0,0,0,15046,0,1,1,0.0,2,1,1,4834.142246,5.0,1,40691.831860000006,2,23210.56535,1,4,20,2015
32,0,0.0,76,34660,0,0,0,15053,5,2,0,0.0,10,0,0,2823.9591800000003,7.0,0,10860.49617,0,7448.110192,0,2,6,2016
49,1,1.0,65,38911,0,1,0,20151,1,1,2,0.0,38,0,1,9073.942066,9.0,1,26562.74625,4,14904.26863,1,7,21,2015
43,1,1.0,79,37635,1,1,1,20104,1,1,0,0.0,2,2,0,3758.46461,6.0,1,21992.64694,6,31138.46566,0,1,12,2016
40,1,1.0,91,36900,1,0,1,15009,0,1,0,1.0,79,2,1,4662.8578130000005,8.0,0,11740.78315,0,18834.62888,0,11,23,2015
48,1,1.0,77,38720,1,1,0,15052,1,2,2,0.0,73,2,1,7026.3870400000005,3.0,2,21401.14554,4,27587.42893,0,5,3,2016
36,1,1.0,64,35846,1,1,1,85003,5,0,0,0.0,91,2,0,4391.298967000001,6.0,0,38828.86044,6,23638.45935,0,10,8,2016
40,0,0.0,56,36904,0,1,0,50023,4,2,1,0.0,48,2,1,2594.587456,7.0,0,17894.04185,6,41052.1753,1,9,11,2015
49,1,1.0,63,38920,1,1,1,80004,3,2,0,0.0,50,0,1,2136.556121,7.0,2,8612.111306,1,37581.67338,0,3,5,2015
43,1,0.0,76,37620,1,1,1,20134,5,2,0,0.0,30,2,0,7971.703038,1.0,0,10072.26367,5,21389.46325,0,3,19,2016
37,1,1.0,89,36104,1,1,0,85011,1,0,0,1.0,68,0,0,4210.428661,9.0,1,21297.80126,3,23171.49329,0,4,21,2015
38,0,1.0,80,36394,1,1,0,85077,4,0,0,1.0,1,2,1,2249.634069,4.0,2,42004.231510000005,0,45019.82665,0,5,1,2015
50,0,1.0,73,39106,1,0,0,50041,2,1,1,1.0,83,0,1,7322.471412999999,7.0,2,23504.26885,0,25200.77546,0,3,23,2016
38,0,1.0,77,36367,0,1,0,85055,2,1,0,0.0,99,2,1,4795.95006,3.0,0,22761.38018,5,8208.747487,0,8,10,2016
41,0,1.0,70,37150,1,0,0,0,6,0,0,0.0,50,0,0,5949.191352000001,3.0,0,26557.08552,5,40593.25974,0,2,15,2015
63,1,1.0,64,41437,1,1,0,15009,3,1,1,0.0,72,0,0,4409.678802,7.0,1,18674.7428,6,28147.64624,0,6,16,2016
27,1,0.0,60,32954,1,0,1,80040,2,1,3,1.0,26,1,1,3801.069122,5.0,0,9571.645437,4,13445.78686,1,8,10,2016
25,1,1.0,88,32159,1,1,1,80105,4,1,0,0.0,51,2,1,3472.228067,3.0,1,45796.39256,0,30531.55177,0,7,17,2015
